,True_longitude
57615,8.94934
57616,-76.978933
57617,-98.21741
57618,-97.463534
57619,-74.133126
57620,-0.000596
57621,10.813483
57622,-122.63609299999999
57623,-105.08035600000001
57624,14.097233
57625,-0.0009630000000000001
57626,-80.100238
57627,-71.132644
57628,-97.458378
57629,-79.21467
57630,-113.53026299999999
57631,-90.067706
57632,-122.312703
57633,14.470725
57634,-98.198787
57635,-78.654368
57636,105.79128500000002
57637,8.952738
57638,2.7851
57639,-113.50494499999999
57640,26.096078
57641,143.868248
57642,-81.80650899999999
57643,-123.377224
57644,-113.44656299999998
57645,16.036564000000002
57646,-97.461167
57647,-72.745288
57648,11.898430000000001
57649,139.926719
57650,-0.43883500000000003
57651,8.96139
57652,-105.08126899999999
57653,4.845451000000001
57654,11.396575
57655,-122.76255
57656,18.253488
57657,2.287027
57658,-97.06475999999999
57659,144.981621
57660,13.546929
57661,14.509229999999999
57662,-96.680812
57663,-77.386048
57664,-84.08861999999999
57665,-0.703739
57666,-84.058162
57667,14.719967
57668,-100.370274
57669,100.571237
57670,-121.328026
57671,13.745525
57672,-47.019201
57673,-73.896897
57674,16.368648
57675,-84.386196
57676,-87.897657
57677,16.383785
57678,-90.062816
57679,-80.991381
57680,13.558826000000002
57681,-79.210087
57682,11.914057000000001
57683,-113.50323
57684,13.543491
57685,-98.161811
57686,-73.968907
57687,-90.057927
57688,23.417385
57689,114.00396699999999
57690,13.236825
57691,-92.802992
57692,-118.49793799999999
57693,103.686431
57694,-78.871571
57695,-104.59545
57696,-97.447812
57697,-100.378609
57698,-84.50808599999999
57699,-90.241801
57700,6.101937
57701,-104.988676
57702,-87.83536600000001
57703,-86.159001
57704,16.606289999999998
57705,16.194679
57706,10.773609
57707,-112.052155
57708,2.406847
57709,-1.773022
57710,16.552143
57711,-122.641402
57712,0.184079
57713,-84.08895
57714,10.24509
57715,-83.872772
57716,-79.21255500000001
57717,-77.044978
57718,17.987932999999998
57719,13.217127
57720,-1.265902
57721,11.896278
57722,116.070525
57723,2.776231
57724,-117.593652
57725,12.710911999999999
57726,120.993771
57727,-116.901754
57728,-80.100151
57729,18.253199
57730,-71.674149
57731,-1.473117
57732,-71.24774599999999
57733,33.372153000000004
57734,-73.898275
57735,-84.322772
57736,14.471998000000001
57737,-1.895675
57738,120.99009699999999
57739,-90.063546
57740,103.827377
57741,-89.8618
57742,-77.043448
57743,11.910029
57744,-79.929633
57745,18.367058
57746,1.535402
57747,14.190187
57748,9.175557000000001
57749,-1.155032
57750,22.956287
57751,-0.439356
57752,-89.69194
57753,-0.443035
57754,2.789146
57755,5.727285
57756,1.242524
57757,175.31883200000001
57758,-77.203374
57759,106.702595
57760,-98.115638
57761,-90.063035
57762,175.314147
57763,8.786354
57764,8.950572
57765,-90.074786
57766,110.335396
57767,-73.904062
57768,-84.089363
57769,10.776082
57770,-73.892946
57771,-111.904508
57772,-122.887204
57773,-87.833831
57774,9.592226
57775,11.914055000000001
57776,-123.382567
57777,-84.354575
57778,-1.999343
57779,-99.60669200000001
57780,7.232951
57781,-122.33253500000001
57782,-1.985598
57783,15.061435999999999
57784,-122.314551
57785,106.70416100000001
57786,-77.064406
57787,9.176586
57788,-122.76038500000001
57789,-79.210352
57790,-82.496806
57791,-78.861841
57792,100.55444399999999
57793,13.284966
57794,-103.57003900000001
57795,-100.37913499999999
57796,-113.52009699999999
57797,8.957372
57798,-77.52346999999999
57799,-111.705991
57800,-0.6541100000000001
57801,-80.770325
57802,-98.197249
57803,-111.924908
57804,-111.922114
57805,2.178914
57806,-113.443626
57807,14.419807
57808,13.727910000000001
57809,-81.804715
57810,-122.481618
57811,-74.582987
57812,-95.541919
57813,14.363695000000002
57814,11.25818
57815,-80.747641
57816,-114.978307
57817,-119.871893
57818,110.329904
57819,143.83158600000002
57820,8.951413
57821,-95.545528
57822,-87.815249
57823,16.705753
57824,-98.197249
57825,-111.93478300000001
57826,-112.053366
57827,-118.50140400000001
57828,25.285857
57829,0.178064
57830,-122.298849
57831,-80.099191
57832,-93.261859
57833,139.45871599999998
57834,-75.356658
57835,-116.923653
57836,2.4083259999999997
57837,-77.416003
57838,130.54772
57839,-79.908557
57840,-95.665064
57841,106.642532
57842,103.82774
57843,-57.951902000000004
57844,-87.837746
57845,14.561038
57846,-117.348564
57847,-84.090023
57848,-112.05141
57849,-87.826998
57850,-77.39304399999999
57851,-99.60504
57852,18.16937
57853,-72.720384
57854,-113.497134
57855,-7.711389
57856,-116.92199699999999
57857,-112.055322
57858,-1.772658
57859,-77.529383
57860,11.908543
57861,-122.307548
57862,-77.523739
57863,-117.95872
57864,-98.19742
57865,13.602142
57866,-58.36603
57867,-112.054018
57868,-112.05438999999998
57869,-112.000083
57870,-113.52394699999999
57871,-97.458209
57872,10.39987
57873,12.346642
57874,12.100384
57875,-95.561277
57876,-113.518724
57877,-80.756906
57878,2.401226
57879,103.686431
57880,-98.19545600000001
57881,14.662369
57882,-97.44409300000001
57883,-116.927793
57884,-73.977723
57885,4.309342
57886,-85.716378
57887,-2.738395
57888,-122.41872
57889,14.454218
57890,0.171789
57891,-96.958954
57892,-1.9031650000000002
57893,18.002607
57894,7.2733360000000005
57895,-79.22833
57896,-120.39551399999999
57897,-84.092086
57898,-81.54674399999999
57899,17.029832
57900,-77.529652
57901,-1.9851349999999999
57902,-122.761349
57903,-113.446275
57904,-43.178992
57905,10.250664
57906,-122.760181
57907,14.537084
57908,-58.362198
57909,-90.932694
57910,-80.683882
57911,-1.841778
57912,103.820585
57913,16.446046
57914,-88.25551
57915,2.7901580000000004
57916,14.509369
57917,-97.47621600000001
57918,14.436912
57919,11.910249
57920,14.322938
57921,-98.195029
57922,-90.239089
57923,-104.793984
57924,-77.306371
57925,23.423837
57926,13.543617999999999
57927,-79.398158
57928,11.914055000000001
57929,-0.491947
57930,116.07034099999998
57931,-0.43967700000000004
57932,-113.523132
57933,1.532245
57934,13.609098999999999
57935,-1.618439
57936,-86.493219
57937,-78.58334
57938,13.567785999999998
57939,-118.49748100000001
57940,-87.83935799999999
57941,-99.604518
57942,14.508385
57943,-73.942274
57944,-81.807277
57945,-79.18549399999999
57946,110.33102099999999
57947,15.581598999999999
57948,11.920919
57949,8.948912
57950,11.342364
57951,14.415486999999999
57952,-80.36182
57953,-95.430491
57954,14.511501
57955,-6.229257
57956,-7.138472
57957,9.287612
57958,-77.5103
57959,-1.9950830000000002
57960,14.514376
57961,14.416373000000002
57962,25.283629
57963,-2.6866220000000003
57964,-0.0018809999999999999
57965,-85.986918
57966,116.076897
57967,12.696814999999999
57968,0.014022999999999999
57969,-77.401116
57970,-7.7169419999999995
57971,0.142217
57972,-112.00026899999999
57973,14.567542000000001
57974,-105.02556100000001
57975,-77.044978
57976,-122.398808
57977,-72.75300899999999
57978,-77.275131
57979,0.126075
57980,14.458522
57981,10.747793
57982,2.285009
57983,-0.439224
57984,15.213242000000001
57985,16.381863
57986,-117.943527
57987,-112.065475
57988,-71.142763
57989,-96.716747
57990,-73.623474
57991,-104.801734
57992,-2.686857
57993,8.957721000000001
57994,-54.606797
57995,16.377508
57996,-84.328855
57997,-43.250828000000006
57998,-112.051689
57999,-88.312655
58000,-118.496569
58001,72.564338
58002,-87.40521700000001
58003,-3.732045
58004,-104.801187
58005,114.327133
58006,-97.320646
58007,-43.257175
58008,114.00034299999999
58009,18.36709
58010,15.207975
58011,-73.901949
58012,-90.07391
58013,-80.135487
58014,14.433257999999999
58015,174.77427
58016,-78.859718
58017,5.2413419999999995
58018,-84.328115
58019,-80.218058
58020,12.683533
58021,8.95562
58022,-85.802257
58023,-97.449333
58024,-77.35895699999999
58025,-72.719922
58026,16.386359
58027,-90.06048100000001
58028,-80.68639499999999
58029,-77.527591
58030,130.57281799999998
58031,13.286947
58032,14.417233999999999
58033,11.889059
58034,-78.503385
58035,143.823102
58036,-122.66322199999999
58037,-112.053273
58038,16.38543
58039,10.142216000000001
58040,-97.460491
58041,139.460464
58042,15.755475
58043,-98.197249
58044,11.031172
58045,16.605065
58046,-116.924481
58047,-93.29039300000001
58048,-0.511734
58049,-77.485389
58050,2.791325
58051,-77.51513800000001
58052,-117.194253
58053,122.475073
58054,-80.75075799999999
58055,-97.427531
58056,11.910162
58057,-80.131038
58058,-84.09134399999999
58059,-77.710287
58060,-97.327058
58061,13.541696
58062,-90.06048100000001
58063,-77.662516
58064,-113.571297
58065,-119.213326
58066,2.182985
58067,0.179319
58068,-72.723801
58069,8.854647
58070,14.076035000000001
58071,114.243183
58072,-84.350385
58073,14.507417000000002
58074,-84.351946
58075,-97.680374
58076,0.11771
58077,14.170276000000001
58078,-112.022346
58079,14.715116
58080,144.95899
58081,-7.716206
58082,-128.593737
58083,-118.49885
58084,-80.100674
58085,-95.254692
58086,-77.062338
58087,-97.129166
58088,11.308693
58089,-72.72334000000001
58090,13.557462
58091,11.909744
58092,-80.75664599999999
58093,-111.961611
58094,-1.954263
58095,2.7772419999999998
58096,9.522636
58097,-80.09796899999999
58098,0.0010550000000000002
58099,18.356415
58100,-87.853096
58101,-97.449587
58102,13.799423
58103,-1.753597
58104,-110.93748400000001
58105,14.327678
58106,14.507710000000001
58107,-2.3911580000000003
58108,-118.039878
58109,13.532782000000001
58110,-116.90111
58111,13.534329000000001
58112,-98.1952
58113,-97.13354
58114,139.445449
58115,-97.31879
58116,-119.87198300000001
58117,11.343345
58118,-7.683231
58119,-74.554979
58120,150.177023
58121,-87.613277
58122,114.00443200000001
58123,-90.236963
58124,139.926639
58125,14.420581
58126,14.336176000000002
58127,2.404194
58128,-83.54620200000001
58129,100.55215799999999
58130,-87.73392199999999
58131,-90.935976
58132,-77.531174
58133,-77.228615
58134,-112.05299299999999
58135,-77.51916999999999
58136,9.069261000000001
58137,13.54614
58138,-97.421617
58139,16.191699
58140,14.516267000000001
58141,114.001551
58142,114.216434
58143,14.511451000000001
58144,14.713025
58145,14.429085
58146,-0.07507
58147,4.445666
58148,-92.860945
58149,-112.002971
58150,-70.956305
58151,-2.688755
58152,4.3167230000000005
58153,-112.054204
58154,14.507654
58155,-80.105997
58156,-105.111506
58157,14.491044
58158,139.464357
58159,11.909450999999999
58160,18.435606
58161,14.409
58162,14.431484
58163,14.511188
58164,14.425961
58165,114.65607800000001
58166,-1.900834
58167,114.00183
58168,18.27597
58169,143.865362
58170,-116.92567700000001
58171,11.346006
58172,-80.760196
58173,13.287873999999999
58174,13.781096
58175,15.22432
58176,20.988879
58177,-79.21255500000001
58178,-112.001294
58179,14.513748000000001
58180,-89.065292
58181,-111.74213600000002
58182,18.165647
58183,-77.528935
58184,-122.411022
58185,-73.582411
58186,14.307525
58187,-122.50168400000001
58188,6.2531360000000005
58189,6.253087
58190,-7.717064
58191,-71.130972
58192,-3.7619599999999997
58193,-122.29986000000001
58194,18.36694
58195,-95.53913100000001
58196,-116.903227
58197,-7.696499
58198,-0.528995
58199,-98.197249
58200,-113.57001000000001
58201,-1.180511
58202,-122.301965
58203,-77.42335600000001
58204,8.947811
58205,14.413806
58206,11.913699000000001
58207,-75.318487
58208,-77.424521
58209,-1.9909720000000002
58210,114.19349199999999
58211,2.399709
58212,-123.375298
58213,-112.053273
58214,11.652289999999999
58215,-72.756349
58216,-77.34155
58217,-87.833601
58218,18.438514
58219,-97.44341700000001
58220,-112.001853
58221,-111.809675
58222,114.851324
58223,-87.837132
58224,-117.95121499999999
58225,-71.069787
58226,-118.497025
58227,17.996252
58228,13.604792000000002
58229,-0.030644
58230,13.552081
58231,11.293336
58232,18.34918
58233,-113.50456499999999
58234,-77.048486
58235,14.507979
58236,8.951797000000001
58237,16.647534
58238,-80.976876
58239,13.734554999999999
58240,-73.212498
58241,100.551807
58242,-117.15253200000001
58243,151.211747
58244,14.243295000000002
58245,-111.788129
58246,-116.928253
58247,11.215944
58248,-77.44568100000001
58249,-75.159144
58250,-72.757936
58251,175.284008
58252,-87.804419
58253,14.427578
58254,-7.711389
58255,-2.799709
58256,-2.384488
58257,-86.42984200000001
58258,-117.09443999999999
58259,-85.800416
58260,17.403631
58261,-1.894879
58262,-104.834837
58263,-84.083504
58264,-97.44908000000001
58265,-113.46736000000001
58266,-117.08459599999999
58267,-85.67491
58268,-90.065225
58269,16.448926
58270,-84.332964
58271,-79.254233
58272,-123.087543
58273,-79.215111
58274,16.366246
58275,0.13656600000000002
58276,-92.809927
58277,14.418287
58278,18.275381
58279,-98.1952
58280,-84.35391700000001
58281,2.776231
58282,2.347195
58283,11.910960000000001
58284,0.142977
58285,13.446345
58286,14.507183
58287,14.427067000000001
58288,-78.697085
58289,13.767584
58290,-97.45406700000001
58291,110.336048
58292,14.506592000000001
58293,-122.59069199999999
58294,-78.863256
58295,-97.322502
58296,9.605433999999999
58297,-72.723801
58298,17.999370000000003
58299,-119.868277
58300,175.284978
58301,-79.39534300000001
58302,-122.66036100000001
58303,9.030352
58304,-84.325649
58305,-97.290199
58306,-1.0513940000000002
58307,13.552745999999999
58308,-118.221001
58309,-105.005656
58310,-117.9449
58311,-113.592148
58312,2.4022490000000003
58313,11.330145
58314,-77.379859
58315,-77.383537
58316,-118.19751399999998
58317,18.000621
58318,-1.7535319999999999
58319,-72.744977
58320,15.500304999999999
58321,-98.1952
58322,-112.069201
58323,-113.505095
58324,10.934207
58325,-117.347095
58326,14.653220999999998
58327,10.396405999999999
58328,-122.408278
58329,143.85695900000002
58330,16.441672
58331,14.172389
58332,-113.440198
58333,16.19142
58334,9.159435
58335,-87.073782
58336,0.340599
58337,103.854551
58338,-77.531622
58339,-76.989823
58340,-94.409006
58341,-113.53453300000001
58342,-111.995798
58343,14.494507999999998
58344,2.4081360000000003
58345,-77.044258
58346,-122.30327199999999
58347,-84.33329300000001
58348,-84.352356
58349,14.575830999999999
58350,-117.895377
58351,-98.196224
58352,-72.746992
58353,-84.355396
58354,13.286673
58355,14.511459
58356,130.590762
58357,-1.9818810000000002
58358,8.541647
58359,-97.458462
58360,16.707764
58361,-0.437904
58362,103.681184
58363,13.298502
58364,8.949167999999998
58365,-104.809576
58366,-79.209294
58367,-115.06953500000002
58368,13.803628
58369,-90.071428
58370,0.095301
58371,2.390182
58372,13.613398000000002
58373,13.559381
58374,14.474248000000001
58375,15.336969
58376,14.451692999999999
58377,15.828408
58378,14.018564999999999
58379,-99.60504
58380,11.304149
58381,-79.21088
58382,-80.100936
58383,-98.22305
58384,18.362807
58385,16.595761
58386,-97.434291
58387,-96.69601899999999
58388,-73.894692
58389,-0.705816
58390,26.074457000000002
58391,-122.675329
58392,-122.953515
58393,-113.504928
58394,-112.054018
58395,14.565970000000002
58396,-79.209029
58397,-77.506357
58398,0.16753099999999999
58399,100.576073
58400,14.717867000000002
58401,16.575975
58402,-0.45882399999999995
58403,10.771741
58404,18.186532999999997
58405,-1.9481939999999998
58406,8.304291000000001
58407,-84.66814000000001
58408,14.511892999999999
58409,-87.839051
58410,100.56253199999999
58411,139.46006599999998
58412,-1.987373
58413,-73.580614
58414,-75.923415
58415,-72.699232
58416,-122.18059199999999
58417,-5.089218
58418,-119.76083600000001
58419,13.289828
58420,-73.648424
58421,14.481654999999998
58422,16.575210000000002
58423,2.7885240000000002
58424,21.062461
58425,144.983601
58426,-80.718886
58427,-0.43902299999999994
58428,4.887976
58429,12.673346
58430,-84.397936
58431,12.665
58432,-80.264496
58433,11.344475
58434,-77.52794899999999
58435,-79.937764
58436,-121.42102
58437,-89.067306
58438,2.782221
58439,144.960796
58440,139.928561
58441,17.912598000000003
58442,-84.508004
58443,14.130104000000001
58444,-75.174648
58445,11.359603
58446,14.576975
58447,-93.291887
58448,4.220905
58449,-117.16714499999999
58450,2.408795
58451,13.547753
58452,2.403461
58453,-0.440414
58454,18.73379
58455,9.607839
58456,-84.059235
58457,-98.197506
58458,-80.09954
58459,-111.975305
58460,-98.223733
58461,-97.129923
58462,-77.06962299999999
58463,13.519016
58464,15.355436
58465,-113.894645
58466,14.432818
58467,-97.458547
58468,-110.93981299999999
58469,151.207922
58470,-88.251024
58471,-113.52141100000001
58472,-113.503684
58473,-111.90180600000001
58474,136.683451
58475,-79.957347
58476,9.030014
58477,114.26853700000001
58478,-90.238062
58479,0.344402
58480,-104.76344300000001
58481,-72.752314
58482,-77.388739
58483,-122.74155900000001
58484,-90.079385
58485,-104.916847
58486,114.19479299999999
58487,11.913307000000001
58488,-2.386158
58489,13.212279999999998
58490,-118.21268500000001
58491,13.550365
58492,14.371779
58493,-80.10207
58494,-97.443079
58495,-111.840975
58496,18.357503
58497,14.334179
58498,-95.252652
58499,-84.091756
58500,-87.281533
58501,-98.217325
58502,-111.716518
58503,-90.934931
58504,-98.373245
58505,18.292514
58506,-87.843963
58507,16.643704999999997
58508,2.3042290000000003
58509,-117.35030900000001
58510,-77.45339
58511,-1.049769
58512,14.511451000000001
58513,7.122603999999999
58514,-97.460998
58515,13.559381
58516,13.289964999999999
58517,-2.1924360000000003
58518,-86.319888
58519,-105.21376699999999
58520,-81.47334000000001
58521,103.831181
58522,100.560158
58523,13.540020000000002
58524,-79.215111
58525,-76.607198
58526,2.401226
58527,-1.901391
58528,22.950609
58529,-80.134004
58530,12.712821
58531,-98.195029
58532,-1.987645
58533,143.885651
58534,8.958774
58535,15.637209
58536,-2.722321
58537,-77.528577
58538,-1.892179
58539,-87.459739
58540,-118.501131
58541,-123.380748
58542,11.969717999999999
58543,-78.502586
58544,-83.001347
58545,-90.073107
58546,-81.81180400000001
58547,-86.88173499999999
58548,14.541657999999998
58549,-90.23535
58550,-90.05405999999999
58551,18.165476
58552,11.357163
58553,-111.841255
58554,-90.066027
58555,-117.945174
58556,7.274264
58557,116.68255500000001
58558,14.71679
58559,11.912811999999999
58560,2.405089
58561,-58.36549599999999
58562,-77.39143
58563,-104.98840200000001
58564,-77.511196
58565,-77.07285999999999
58566,-81.466476
58567,-78.86086800000001
58568,14.710873999999999
58569,11.343614
58570,0.23954899999999998
58571,-90.076465
58572,11.911558
58573,14.3979
58574,8.948917
58575,10.281263000000001
58576,-79.21088
58577,-84.355807
58578,-77.526964
58579,14.475214000000001
58580,-123.021447
58581,-77.526785
58582,-77.493812
58583,14.296546
58584,8.954149000000001
58585,-73.213803
58586,-84.263065
58587,14.472385000000001
58588,-119.277883
58589,11.927118
58590,-76.587788
58591,110.34191200000001
58592,-72.751265
58593,26.099932
58594,-98.197506
58595,-1.2655809999999998
58596,2.34713
58597,15.919832999999999
58598,151.126894
58599,-97.128072
58600,14.406982999999999
58601,-97.32106800000001
58602,0.12673099999999998
58603,26.085301
58604,-111.999524
58605,-81.503534
58606,-117.94636399999999
58607,14.432504000000002
58608,10.781335
58609,-98.224588
58610,-123.37730400000001
58611,-104.80784399999999
58612,1.533031
58613,-70.84344399999999
58614,-77.662605
58615,-80.722091
58616,-77.053433
58617,13.53926
58618,0.17111300000000002
58619,139.45990700000002
58620,-2.695544
58621,-79.61656500000001
58622,2.779887
58623,-90.066027
58624,-90.06916600000001
58625,-80.35599
58626,-113.453341
58627,10.280880999999999
58628,-84.100502
58629,-116.901294
58630,2.407091
58631,-77.038411
58632,-77.400578
58633,-84.348988
58634,143.863834
58635,11.269385
58636,-87.829225
58637,-79.215023
58638,11.359071
58639,-79.22506899999999
58640,-77.703132
58641,14.412956
58642,-72.750991
58643,25.293278
58644,-116.909944
58645,-122.403411
58646,-113.4532
58647,26.085637
58648,141.012643
58649,-103.926589
58650,-113.446032
58651,11.968529
58652,-112.056533
58653,-122.545328
58654,-118.15647299999999
58655,6.549491000000001
58656,-87.626852
58657,114.001273
58658,100.560071
58659,-87.843733
58660,-116.923469
58661,9.268407
58662,-73.89754
58663,-79.20947
58664,139.928561
58665,-111.99821999999999
58666,-79.93505400000001
58667,-118.14138899999999
58668,-117.94737099999999
58669,9.602175
58670,14.512435
58671,-84.331649
58672,0.18043199999999998
58673,-113.491854
58674,-97.460491
58675,-85.060647
58676,5.119885
58677,-77.220621
58678,17.997462
58679,-123.373709
58680,17.993268
58681,14.663135999999998
58682,-97.429897
58683,-1.263674
58684,12.568844
58685,143.859505
58686,-84.087548
58687,-118.496843
58688,10.839342
58689,-93.29448199999999
58690,55.245904
58691,-80.092558
58692,-75.91860600000001
58693,-84.191272
58694,121.048336
58695,-96.82844200000001
58696,8.951654
58697,-97.462773
58698,11.094428
58699,-122.298169
58700,-104.98493300000001
58701,-105.230954
58702,-43.164537
58703,15.054985
58704,-111.71567900000001
58705,-119.20751299999999
58706,-104.82289
58707,12.566871
58708,-1.730753
58709,0.245036
58710,-83.531631
58711,13.185435
58712,-117.352879
58713,16.471054000000002
58714,-122.760181
58715,15.22432
58716,-67.612437
58717,8.952036999999999
58718,-72.756862
58719,-76.503794
58720,100.569654
58721,10.765865
58722,17.993841
58723,-72.718814
58724,-117.91506000000001
58725,13.541704999999999
58726,18.288520000000002
58727,-71.03895899999999
58728,-118.216798
58729,14.416164000000002
58730,26.094579
58731,16.394992000000002
58732,-77.529383
58733,-121.32230700000001
58734,-113.522452
58735,12.065267
58736,-77.52776999999999
58737,9.179186
58738,-117.14968300000001
58739,-122.636486
58740,-97.430573
58741,8.955949
58742,-80.100151
58743,-116.927885
58744,-113.51131799999999
58745,-79.907595
58746,16.344167000000002
58747,14.717266
58748,-86.443283
58749,11.910532
58750,2.405233
58751,-97.44815
58752,-118.49958000000001
58753,-99.614693
58754,18.136435000000002
58755,11.365316
58756,-75.920693
58757,-97.461167
58758,-87.603942
58759,-118.494106
58760,14.334973000000002
58761,14.434591000000001
58762,-1.9877610000000001
58763,26.103291
58764,-104.912376
58765,139.913586
58766,-75.35720500000001
58767,-113.514274
58768,-98.19596800000001
58769,2.339994
58770,-119.76291599999999
58771,-113.382752
58772,-77.041289
58773,18.36709
58774,14.42415
58775,16.381235
58776,77.13516899999999
58777,-113.382976
58778,-112.055415
58779,-77.526606
58780,-78.582187
58781,-81.817868
58782,-122.41810100000001
58783,-7.709683
58784,-72.750416
58785,-88.311136
58786,-1.896205
58787,-118.498667
58788,-84.228085
58789,-71.266772
58790,-79.396751
58791,-1.532143
58792,14.511745000000001
58793,-78.640716
58794,-1.956318
58795,174.775575
58796,-98.74446
58797,2.407448
58798,9.185222999999999
58799,-119.808959
58800,103.831815
58801,14.715432
58802,-111.739341
58803,-84.045529
58804,-100.37913499999999
58805,-87.89689
58806,-83.098832
58807,13.539726000000002
58808,11.350404
58809,-112.05308600000001
58810,-96.880465
58811,11.888871
58812,-77.393313
58813,-84.351946
58814,-113.379373
58815,-84.054281
58816,-100.37237900000001
58817,12.678461
58818,-87.60803100000001
58819,-119.20733200000001
58820,143.894142
58821,-77.52571
58822,-57.955009999999994
58823,4.223718
58824,11.894607
58825,-77.50967299999999
58826,-118.63928700000001
58827,-1.748015
58828,-98.198616
58829,14.074174
58830,-77.527591
58831,-79.209118
58832,-119.84938100000001
58833,-79.254674
58834,-93.46802
58835,-97.461336
58836,14.073617
58837,-84.323923
58838,16.700584
58839,150.856892
58840,72.558054
58841,14.186670999999999
58842,-118.183073
58843,12.427715
58844,-84.35367099999999
58845,-76.069785
58846,113.997277
58847,-84.447255
58848,-0.153505
58849,-7.700563000000001
58850,139.925998
58851,14.263013
58852,-112.05364499999999
58853,8.633041
58854,-97.34579000000001
58855,15.910528
58856,14.397428
58857,143.864683
58858,110.335303
58859,-77.062428
58860,-0.028756999999999998
58861,14.42288
58862,7.269121000000001
58863,-98.144738
58864,116.07394199999999
58865,-84.70685999999999
58866,-77.52821800000001
58867,-117.934008
58868,8.627588000000001
58869,-90.074056
58870,-122.88204099999999
58871,13.730444
58872,2.394662
58873,-1.054237
58874,14.070941
58875,-122.32621699999999
58876,-117.943344
58877,-77.41959
58878,-97.46066
58879,12.910896000000001
58880,-84.291528
58881,13.544131
58882,-100.44066600000001
58883,2.779109
58884,-117.079171
58885,-1.151981
58886,-94.475269
58887,-122.86882299999999
58888,15.890329000000001
58889,135.55317
58890,-7.712944
58891,-1.531509
58892,100.555235
58893,14.425607000000001
58894,5.357851
58895,-70.96215699999999
58896,14.592227
58897,-112.05224799999999
58898,1.9102709999999998
58899,-94.702415
58900,-90.07719499999999
58901,10.764968
58902,-87.794124
58903,-99.603822
58904,-82.890095
58905,-123.383734
58906,-98.196566
58907,-113.527883
58908,-73.903143
58909,103.689417
58910,-7.711513
58911,8.937897999999999
58912,-97.449164
58913,-72.750134
58914,7.271986999999999
58915,8.537444
58916,13.656576000000001
58917,-97.429897
58918,8.883878
58919,-112.001294
58920,-80.749113
58921,-8.072132
58922,-90.237549
58923,-97.448488
58924,18.552198
58925,-80.132347
58926,-96.74893900000001
58927,11.655949
58928,-79.40308399999999
58929,12.556055
58930,-99.604344
58931,-96.61384100000001
58932,120.99117199999999
58933,-97.461252
58934,-2.6817509999999998
58935,141.013608
58936,13.209762
58937,-85.682773
58938,-43.220745
58939,13.490567
58940,-119.849562
58941,139.47063500000002
58942,10.765385
58943,2.129029
58944,8.958774
58945,16.645832000000002
58946,-80.13444100000001
58947,14.425794
58948,14.285889000000001
58949,-70.96215699999999
58950,2.28955
58951,-87.857239
58952,13.538919
58953,-112.053459
58954,-80.974458
58955,-77.375284
58956,-77.045158
58957,-77.35626500000001
58958,-77.71010799999999
58959,14.514474
58960,-80.13287
58961,-113.37394499999999
58962,-1.05149
58963,11.218422
58964,18.006137
58965,-2.8781779999999997
58966,-84.32531999999999
58967,-89.373847
58968,-113.50034099999999
58969,-71.26241
58970,17.995327
58971,103.821853
58972,13.539682
58973,-97.454658
58974,16.467346
58975,11.911284
58976,115.867934
58977,103.831272
58978,-123.378146
58979,-97.035436
58980,-1.262892
58981,-77.703221
58982,-95.545118
58983,-85.699859
58984,14.456767000000001
58985,-84.3328
58986,-119.358926
58987,-46.682342999999996
58988,-117.74123200000001
58989,14.534108999999999
58990,-78.651088
58991,139.45871599999998
58992,12.93877
58993,13.653666000000001
58994,8.953164
58995,13.216014999999999
58996,-117.09591
58997,18.032484
58998,14.073934
58999,-1.757498
59000,13.607626999999999
59001,-90.07361800000001
59002,14.404978
59003,16.198025
59004,8.953811
59005,-103.57465
59006,-77.52571
59007,14.507457999999998
59008,13.217244
59009,-77.22457299999999
59010,-100.371151
59011,15.468171
59012,-0.44615
59013,14.423935
59014,-112.05438999999998
59015,10.238284
59016,15.070054999999998
59017,175.28344199999998
59018,-2.409176
59019,18.754884
59020,-93.23939
59021,-81.51879699999999
59022,11.34349
59023,-80.673222
59024,11.908741000000001
59025,-111.73105
59026,-118.212594
59027,-0.44273900000000005
59028,-81.839214
59029,12.364866000000001
59030,-97.461167
59031,-77.229783
59032,0.000138
59033,-90.07719499999999
59034,15.335251000000001
59035,-113.566577
59036,-84.013975
59037,-1.518126
59038,2.780665
59039,12.662577
59040,-71.065794
59041,-90.076319
59042,9.480264
59043,0.126174
59044,103.855186
59045,-73.215378
59046,-90.241801
59047,-105.292096
59048,-97.138251
59049,-84.323265
59050,-72.74532099999999
59051,-97.461928
59052,-97.448573
59053,-79.68217800000001
59054,139.922074
59055,18.170372
59056,6.102257
59057,174.80313600000002
59058,-98.192637
59059,-118.21314199999999
59060,-105.081635
59061,-112.05429699999999
59062,14.230035
59063,-97.461759
59064,2.39204
59065,-79.914416
59066,-105.01853
59067,-87.912296
59068,100.560774
59069,-118.21158899999999
59070,11.330129
59071,-123.015597
59072,139.91198500000002
59073,2.26277
59074,-72.726295
59075,11.040157
59076,11.345346000000001
59077,-6.923830000000001
59078,-119.870175
59079,2.3533779999999997
59080,-72.75190500000001
59081,-87.83536600000001
59082,14.421103
59083,-73.89900899999999
59084,-97.456349
59085,-77.415285
59086,-0.435396
59087,-89.375327
59088,-118.49666
59089,-111.97399999999999
59090,9.671192
59091,-90.061576
59092,-2.400027
59093,-95.665803
59094,-122.740366
59095,-97.458885
59096,9.031541
59097,16.19922
59098,-122.38924899999999
