,true longitude
12616,-120.0359742796065
12617,-63.24451471978981
12618,-91.68193929026886
12619,-38.14714898253042
12620,169.90979087697963
12621,-116.51230498858315
12622,8.998703353135706
12623,-36.935237032089866
12624,-89.22527866547621
12625,-66.01100830283174
12626,-14.82884300926173
12627,-5.0067765923417396
12628,-87.01157397053487
12629,-22.833801707917996
12630,87.50606626988886
12631,-105.19473974380227
12632,-34.139100988011805
12633,-7.381542679262365
12634,-97.98059265753953
12635,-41.46892871344344
12636,-16.625329651931285
12637,-100.34805972392499
12638,-92.14130524121725
12639,-69.05610368535059
12640,17.182509320110164
12641,-114.20553207979356
12642,18.185371036426407
12643,20.489377588571802
12644,-76.86512809276384
12645,-89.78497759134189
12646,-15.292101412422673
12647,-97.06507627276787
12648,3.0737377062891755
12649,-58.103023877517536
12650,9.553425732372144
12651,-88.57642676845623
12652,-130.17961810490624
12653,9.201295095812206
12654,-62.25761147458908
12655,20.50193439221186
12656,110.77437172322819
12657,10.002486379664392
12658,-93.80492273874411
12659,0.5579309254774075
12660,-8.191496529217112
12661,-61.159529346372224
12662,-49.48935987559621
12663,-77.31974452262563
12664,76.72292304737589
12665,-2.73862241323828
12666,32.98621166793538
12667,-84.20371066103456
12668,0.4584702774130428
12669,5.050315305161376
12670,-95.51905486768038
12671,17.25937394294694
12672,17.99107431932501
12673,-83.88751947207167
12674,-137.52028444480368
12675,12.489419575479925
12676,-74.82639506718442
12677,56.02128891579151
12678,-104.5461085884
12679,10.904557006798639
12680,67.96694553893232
12681,-27.3311889836885
12682,10.32550925193582
12683,23.94036244315045
12684,-12.552909319580156
12685,-100.30373657900574
12686,118.74294515622101
12687,14.024215360274182
12688,-97.38998303958633
12689,-80.5436330791297
12690,-4.438180995171656
12691,-68.3018807777944
12692,-104.57951164281062
12693,-112.7743519783121
12694,-76.63611157167261
12695,7.184528827486901
12696,16.20839530101005
12697,-3.3690047804921317
12698,-11.844195391961888
12699,-96.18625744978813
12700,-0.21306083332514186
12701,-64.48037230663373
12702,-82.02737849091649
12703,-66.58064087126255
12704,-83.2494379967358
12705,-57.26136343967474
12706,8.28549736214356
12707,-80.04094148880408
12708,5.07217665713542
12709,-113.30002287884723
12710,-1.9870028536903477
12711,-102.12451144818692
12712,-62.058841181681
12713,-61.33785160010834
12714,-70.95161273480657
12715,-86.66547717844306
12716,10.131863717670688
12717,120.30988295453913
12718,134.40631042531942
12719,4.152538538602439
12720,59.63976530325913
12721,-49.883319442004506
12722,8.101369286651014
12723,-70.24761075989503
12724,11.026583722590829
12725,-97.31211578342132
12726,-92.90772029353927
12727,8.38756597627645
12728,96.27355877801249
12729,-95.59051064010946
12730,8.101369286651014
12731,-6.347470920946073
12732,116.44569753797927
12733,-88.07901152750503
12734,-117.59768853583223
12735,10.240698570445934
12736,-93.03662135508223
12737,11.511348369775774
12738,-110.61384853852515
12739,-95.86491092826404
12740,144.23123650263062
12741,2.858249193238042
12742,-94.93549444403476
12743,143.78493716653966
12744,8.918727102006105
12745,-31.414382283404017
12746,2.1972318351674702
12747,-107.55262295984775
12748,-11.040885158047349
12749,13.970039144938514
12750,-75.51884607130117
12751,20.60240659578398
12752,19.72981217672775
12753,-27.600924424863823
12754,-54.570724771665034
12755,-67.49241457251071
12756,13.504096978321535
12757,-60.39349935127738
12758,-112.90057565385585
12759,3.519659293790559
12760,-71.1522437805399
12761,-63.4307806928605
12762,11.208788503576475
12763,21.80220164069349
12764,113.20144699906628
12765,-18.34540053130595
12766,-94.80658783580932
12767,-65.89437059798885
12768,-19.45978867694492
12769,-90.39086135700977
12770,4.950524375984064
12771,-83.76162900027998
12772,-90.31760341517746
12773,-85.61612605083971
12774,-13.423321651460796
12775,101.43243114738782
12776,13.785348265036562
12777,-4.558677611821958
12778,-75.09087180508918
12779,-114.50122758109096
12780,-99.68393392056086
12781,-8.057966034687587
12782,-103.68535797810353
12783,-83.3736008638991
12784,4.630050006654957
12785,-16.610261350459943
12786,-86.74183009312432
12787,-1.946167774403483
12788,14.539798705807666
12789,-15.81114809911759
12790,-81.39076613601321
12791,94.02774897130871
12792,-67.03278393243363
12793,-100.40972827434325
12794,26.03948179801291
12795,10.684619789419164
12796,-82.22709650409988
12797,-89.14571105437768
12798,-89.77471721969316
12799,-67.36247182027584
12800,-4.822005061239497
12801,-78.65329811415043
12802,-74.40171616625771
12803,-9.106463353157542
12804,-113.06458008478347
12805,10.691066115752397
12806,-71.16978454474808
12807,-95.98912246235683
12808,-79.51664685112851
12809,11.568766203404891
12810,-9.786533515092014
12811,-94.97280636169542
12812,21.879841582515812
12813,-61.95541808180589
12814,8.506981785912037
12815,2.374881858256861
12816,-10.653658991163347
12817,-90.08863720317005
12818,-88.50788160055674
12819,-97.14288147151
12820,-9.341833973529202
12821,-64.34310185470389
12822,6.899597502228175
12823,-124.74749863720304
12824,14.88384380250617
12825,10.980092856145042
12826,-77.80021569340829
12827,-89.45606287140825
12828,6.4617688423816375
12829,-4.651877703217423
12830,-87.88424880013197
12831,12.506457743254046
12832,-86.0517591558401
12833,-83.94206687875813
12834,-1.7814616102983551
12835,-80.29021623179175
12836,-84.78990802020732
12837,-60.4601957431822
12838,-109.17263117110284
12839,-113.24815068787366
12840,-70.40264944428124
12841,17.811242940153974
12842,10.847580509467235
12843,86.83087463255565
12844,16.555370196524688
12845,-66.11084005495448
12846,-95.55292686433582
12847,12.127568040437845
12848,13.683377880652355
12849,-16.13503020884666
12850,4.730081808468594
12851,13.277786804191779
12852,7.672060044207732
12853,124.34193732948012
12854,-108.71275103948454
12855,-85.70886347732852
12856,-53.38862495775237
12857,-51.642278812677034
12858,17.287172527727748
12859,-70.47034909299978
12860,119.10739240550224
12861,-7.439620471083189
12862,-41.116115112616384
12863,-119.65970737953901
12864,-124.08391063302037
12865,-92.404936808601
12866,-77.47770711467648
12867,-91.83186577065499
12868,-60.985691260453855
12869,-100.8636903278292
12870,141.73757691143882
12871,-112.92840390431246
12872,4.061750270023017
12873,-79.3777948494906
12874,-26.005624907799966
12875,-69.24155472648161
12876,-75.9343231867485
12877,-81.47973679002389
12878,-63.59458018249889
12879,-13.621666734835228
12880,-74.97718381444909
12881,-76.90413206522305
12882,11.459401033402607
12883,-91.96864150934805
12884,-74.33259270433756
12885,-65.60301760375901
12886,-67.5869913548208
12887,-89.99345178748756
12888,-84.52303346912826
12889,-83.86343273599809
12890,-93.34608378794341
12891,-86.5854850911031
12892,-97.6335948137453
12893,-78.8993237881037
12894,-89.42528927100895
12895,-70.09046521232332
12896,21.081837629784072
12897,-84.37460744326047
12898,12.66945364909968
12899,-116.02989982134989
12900,-2.2426534813115473
12901,-32.303743776808226
12902,-3.939615990698049
12903,-84.80716924912147
12904,-73.68572484001668
12905,-65.5103367825326
12906,13.656129684564776
12907,33.249388857967965
12908,18.399157930668807
12909,-91.13385374493335
12910,-81.86530086491773
12911,-114.82635435999111
12912,9.648082569291253
12913,-80.13382693381146
12914,8.152829801892342
12915,-85.42523287205219
12916,-16.492186079531365
12917,-19.37671263310063
12918,20.267090503477913
12919,-4.877351727292399
12920,-84.90383831150112
12921,-98.58512066204577
12922,-82.30934995726622
12923,-99.7660549644808
12924,-83.27595699698729
12925,-13.76247720067675
12926,-7.865299403708803
12927,-76.67115147545547
12928,-85.20807845753804
12929,-72.98451435954993
12930,-76.58598172073752
12931,3.188616301829382
12932,-85.08666554578267
12933,-77.16586605259852
12934,8.099960295064568
12935,-85.22788779819022
12936,-118.7187565238871
12937,-71.9881006846894
12938,-67.99739945764784
12939,-66.99059100228762
12940,-17.77392431845138
12941,-80.03210818011871
12942,4.44908714959005
12943,-67.18631811558674
12944,-84.10047203549028
12945,-105.48843503522379
12946,-100.79226455203663
12947,54.02576242093112
12948,-40.34038330397984
12949,31.1020260956814
12950,-32.63839429088364
12951,-86.50616463153295
12952,-93.24181624877393
12953,-72.95863551088495
12954,-57.42576182481036
12955,-8.717894383756843
12956,-79.32039310442516
12957,-87.07717827070489
12958,15.388465218335071
12959,13.715082160777053
12960,-100.09723028298072
12961,5.802929432163855
12962,15.278528372917023
12963,-111.48515515332883
12964,90.24879660483997
12965,-80.10990757888204
12966,-1.3542137173777848
12967,-93.37452510640098
12968,-115.90258918319739
12969,15.447975056698729
12970,-51.20563370058419
12971,-76.73392521465848
12972,-77.00983510784937
12973,-85.7430350861057
12974,-99.53814366798812
12975,-65.53895577538006
12976,15.252523806442856
12977,-12.63216078678875
12978,-65.41147103855812
12979,-81.7499782723692
12980,-35.070934355000816
12981,-87.24278879167768
12982,-129.99567756555714
12983,-98.15589472025006
12984,3.85136554364685
12985,-85.8158172863966
12986,-101.01826522765512
12987,-70.8195352435102
12988,-108.30096062571812
12989,47.61736782096965
12990,-29.807873657726812
12991,-58.1185045168904
12992,-78.82355326579997
12993,3.980024257388345
12994,0.8266395616705513
12995,-88.03094456593942
12996,-8.29455889661489
12997,3.1445114618190386
12998,-93.16180881739925
12999,-116.01430562844065
13000,-90.73498774241024
13001,-81.36554551187871
13002,-81.07215297528519
13003,28.20156132229228
13004,4.544253645968735
13005,-14.577731973522015
13006,-120.5843877952213
13007,-9.94097371841465
13008,17.126844811911937
13009,-33.37863818859799
13010,-29.777999862387645
13011,-13.77361233144551
13012,10.655503542581982
13013,-6.726900596531388
13014,-82.8986274654863
13015,2.0138548328445376
13016,0.8522493687793273
13017,-10.858321509096555
13018,-86.07885792031806
13019,-91.46683361144409
13020,-123.90971358750852
13021,-94.70711912300024
13022,-86.35882812226987
13023,-26.620135386937758
13024,-45.49491479975594
13025,-71.61115770966664
13026,12.845476995169818
13027,138.7628676682983
13028,-55.95917229195888
13029,-73.46630321650187
13030,-73.82636065443252
13031,-88.01165350302361
13032,-5.8313328986115485
13033,-116.34944242916356
13034,36.85560488684815
13035,23.426360169349074
13036,124.5604752735627
13037,-92.99132358950776
13038,-82.41333468967599
13039,2.3668464096382533
13040,-83.70505703104321
13041,-13.818736301277971
13042,-18.397848343561343
13043,-60.11465261898684
13044,-70.2902960987741
13045,-85.37073551685222
13046,-3.1368311769510338
13047,-75.33724029247145
13048,143.2176544979818
13049,-3.5732698634168356
13050,-115.13239113782227
13051,-75.35369589319006
13052,-77.47095727998743
13053,-80.60283470358509
13054,-82.90730630638896
13055,-11.804966279241752
13056,153.61174284842068
13057,-79.86910355258242
13058,4.782956036861018
13059,0.7672357713339649
13060,94.43349103589375
13061,-87.72403759997275
13062,16.536413576962843
13063,-87.76413421911678
13064,-82.71649604065689
13065,-81.44559536155879
13066,6.955280389303889
13067,16.402852412744465
13068,12.586787203935886
13069,-77.27160140731878
13070,1.1575526142894017
13071,83.97058249353981
13072,102.7198344819643
13073,-104.44062386620504
13074,-5.076709838970209
13075,-5.826869604694817
13076,-13.133054814968569
13077,-74.84607017321643
13078,-19.37671263310063
13079,-99.4319973268907
13080,16.599538718861325
13081,22.134109083144082
13082,-115.02871662234769
13083,14.401427747199802
13084,112.23117490021156
13085,-70.52460799973254
13086,1.106088102681819
13087,82.04394273505025
13088,2.215742100701572
13089,-93.1442165196668
13090,-86.16311103258501
13091,-69.12662450638233
13092,4.838279389074507
13093,-40.41343773833659
13094,-81.61985675327648
13095,-59.52579874521741
13096,6.8394799543470715
13097,156.23769786991676
13098,-70.40946670069611
13099,-113.0239541184579
13100,-86.75500774142002
13101,-23.964488406217466
13102,92.58875422273563
13103,-92.25852600351641
13104,-99.79349792404432
13105,-82.58725772318185
13106,14.331121061104385
13107,15.620760977903897
13108,-103.63091428450102
13109,11.646951702138864
13110,-83.33882355352569
13111,-92.38502870452858
13112,-110.74876120459504
13113,8.185555163784244
13114,7.5535409673221565
13115,-99.26396872499535
13116,-75.25195006374094
13117,-73.02433919811514
13118,16.511937564842334
13119,-73.77302740189897
13120,-79.21795322482541
13121,-104.795463928996
13122,7.811645613920658
13123,-31.405583444339086
13124,-89.04152216712275
13125,13.53815025612269
13126,-95.8188743427838
13127,25.393502243041365
13128,-84.02575999534254
13129,-80.71635122434112
13130,-99.53814366798812
13131,-104.802856687167
13132,7.000928979614193
13133,-89.12841356680326
13134,11.339973318389465
13135,-72.26367912103373
13136,8.739573392895736
13137,-113.560063369597
13138,13.577390175982211
13139,-120.04888417692534
13140,15.578458120510438
13141,-100.29719265248251
13142,5.10828207121597
13143,12.168525833177597
13144,-68.15960810135485
13145,136.49708617765145
13146,12.331132585132925
13147,-70.53722667189052
13148,-104.58139358186065
13149,99.77062685945369
13150,40.51498028710569
13151,18.764188910753994
13152,12.750967739001153
13153,-69.82226231661033
13154,-2.0088003048824894
13155,2.9683222820047517
13156,-96.56928056429089
13157,9.870815607006394
13158,16.96450142002531
13159,-88.46486152088899
13160,-79.86914425779369
13161,4.3217298751413775
13162,100.52127390599422
13163,-67.32142513919258
13164,-5.293897696189942
13165,-104.79030845016496
13166,-88.75562433782297
13167,-87.19474537555925
13168,21.75043783377197
13169,-74.71188957141449
13170,53.54336106184272
13171,-112.5167802704015
13172,-1.4210826470028421
13173,-81.88971675501192
13174,-83.5805481301638
13175,-96.34422023619648
13176,11.690043066730077
13177,-53.617136121589944
13178,-109.70441051195476
13179,8.190806479370375
13180,-40.46000655545684
13181,-12.222354095494133
13182,11.456152292094036
13183,-39.28458701251046
13184,-67.92264295120877
13185,-38.036260735468225
13186,-3.1371386579379714
13187,0.7707785123930349
13188,-114.50046350980935
13189,14.532794106625532
13190,19.730141179948983
13191,-60.073629789261844
13192,-77.40792543835657
13193,-64.0593667060139
13194,23.182509254209645
13195,-81.87061310987099
13196,-11.634633116212969
13197,-59.87561321046284
13198,7.283741670395733
13199,-84.88864462160427
13200,-6.347023934520564
13201,-67.02509136991094
13202,16.849388255826426
13203,8.94045444237161
13204,-82.0049270972184
13205,-73.34373377069478
13206,-27.417909849417853
13207,-97.92875923896734
13208,-27.393974581657766
13209,-117.79649785943307
13210,-34.93688956460174
13211,21.644849203203954
13212,-81.12348411352258
13213,13.521522515169247
13214,-91.19558163318597
13215,-76.02997391395513
13216,10.14759957847604
13217,-1.3658171308884905
13218,-72.33635288887062
13219,16.529088289432696
13220,-5.234003016071465
13221,22.336238721660653
13222,-8.99940818990746
13223,-73.45302250809999
13224,17.775662724977323
13225,5.263549368626088
13226,-3.5493689402447184
13227,-69.63306407084407
13228,2.0813474427906393
13229,-109.15651658158905
13230,-21.161404155862797
13231,5.82248403134534
13232,-100.79226455203663
13233,29.555558950535037
13234,-117.76561290275514
13235,-82.15740412732337
13236,118.74294515622101
13237,-25.163088214142356
13238,-52.81056790628328
13239,161.41661614327086
13240,-91.08324748427479
13241,-54.012175928778426
13242,-36.25291987819574
13243,-77.95179802356378
13244,15.739404370980498
13245,-0.8980198023686368
13246,-87.15005147414712
13247,-28.483793156731338
13248,0.6556879089170913
13249,11.390742867393788
13250,11.309836968922468
13251,-85.0833874710579
13252,-75.84058007943294
13253,117.07522712306891
13254,-102.03950484270912
13255,9.89385649749856
13256,-3.4516183365172055
13257,-82.22229264912917
13258,-79.13145564415896
13259,-77.01650962320566
13260,6.598723809250986
13261,-78.91588963847641
13262,13.6138937875797
13263,-13.77361233144551
13264,-82.17094799305093
13265,16.24720130421471
13266,166.13800710484216
13267,-76.53924424548511
13268,17.479134395645673
13269,-18.640232953327548
13270,-118.9671329630953
13271,-70.19145407693642
13272,-93.81645676494826
13273,-110.67496092238403
13274,-110.94094638352692
13275,12.526931935046461
13276,7.322267214513441
13277,-5.893460225705959
13278,175.17228558081754
13279,15.37708411409496
13280,-115.65554757747076
13281,-75.13870234051002
13282,-11.087541967321991
13283,-106.24025073515158
13284,2.397774901487462
13285,-49.813230634031136
13286,15.839176998776374
13287,-74.77008451659003
13288,14.565892209429613
13289,-9.412451257339987
13290,-60.841162747596535
13291,-82.51819506762304
13292,-44.07507816108955
13293,-114.9639514469984
13294,-25.217117742275413
13295,-6.50752277082579
13296,15.325325305045912
13297,-26.061238970987976
13298,-75.137567918859
13299,-69.48672776386758
13300,-10.623193015583244
13301,-93.32656651613185
13302,17.735960990166696
13303,-46.74587236355569
13304,-62.06240236104937
13305,-82.36587951311351
13306,-24.519662593762522
13307,8.507467766498252
13308,1.5885010701562143
13309,9.281456775747511
13310,9.423659194620365
13311,-77.02637100772063
13312,-85.62182008956651
13313,-34.28564056226188
13314,-76.18016941200965
13315,-43.559752770627
13316,-96.24037891649206
13317,32.5070280752111
13318,3.5708799775750815
13319,-103.31002137878623
13320,20.012547590365443
13321,-101.0354058508852
13322,-81.25145295953232
13323,-73.23479391583186
13324,9.960962181037253
13325,-6.4632098709012595
13326,-7.540110679086864
13327,20.70241567348723
13328,-11.087752169048963
13329,-85.49272342465672
13330,8.962194246378251
13331,-3.283246449154547
13332,7.078745773509173
13333,7.860209098460073
13334,-73.03802961962656
13335,-127.74921802475059
13336,-78.36671573286839
13337,152.29350605676686
13338,-75.99188312914329
13339,-7.562970606398674
13340,-88.52335999657444
13341,-83.25347225365556
13342,-123.54203079920697
13343,-138.2548731187338
13344,-74.99241399603869
13345,-118.24332174843387
13346,101.97089056366083
13347,14.28943614997017
13348,-53.91016332693965
13349,18.280861534140183
13350,-132.01516935038842
13351,-23.46129006775445
13352,-122.0411627342416
13353,14.34095155559854
13354,-75.8686065920825
13355,-95.80121445716503
13356,-88.56135921539543
13357,-98.81143984966343
13358,-88.20142542587844
13359,-76.23607728285234
13360,-6.165177085430498
13361,-84.93483233013397
13362,9.574868773764672
13363,9.61977724150855
13364,-49.00396662308175
13365,0.7394475354851672
13366,1.121606757496293
13367,4.59759981170525
13368,6.479575909526826
13369,12.78303284227522
13370,-79.18652280926554
13371,-0.6458768077405556
13372,12.88212308563932
13373,26.012836281007537
13374,-82.43069801864235
13375,-74.08352624351002
13376,-11.3039715186141
13377,2.9058324175093118
13378,9.553425732372144
13379,-71.77984880441068
13380,4.457404451982395
13381,33.59114462073651
13382,-107.45179491993318
13383,2.1585907071441297
13384,-95.35256081598563
13385,24.659832946181666
13386,1.0244574992321211
13387,19.378565898235877
13388,84.11598092072855
13389,3.2889173892103405
13390,-95.13171288862442
13391,-58.559272417400656
13392,-117.78417176904219
13393,-87.88424880013197
13394,-75.13601558899994
13395,-66.36702510476596
13396,-80.83972369210181
13397,-1.2722438835592835
13398,11.287508499537964
13399,13.917621614300433
13400,7.288589280088324
13401,-59.66230717702165
13402,14.938761902502245
13403,-87.36928573938138
13404,-120.57756232560003
13405,-53.22822087645486
13406,12.54584610792086
13407,121.13459732747543
13408,-10.520339286481564
13409,-41.389015892696136
13410,9.241593748275703
13411,5.037012759535321
13412,105.63144835693767
13413,-9.333282566374915
13414,-102.91405746669501
13415,13.533741063342072
13416,35.43757072074319
13417,12.215396357427226
13418,-105.96973227054609
13419,-6.064614706354072
13420,-94.65159978081826
13421,-12.425890994605018
13422,-71.10615115120801
13423,-51.67030900561236
13424,65.32719710302109
13425,-0.2713386226878917
13426,-121.54209903712955
13427,1.732655147404986
13428,-85.09443561959458
13429,-82.26691502312946
13430,64.17986818292144
13431,13.54182240723217
13432,-104.59778405494016
13433,-5.076709838970209
13434,-1.3702557072612511
13435,-73.94242672283453
13436,14.74859864332684
13437,10.912687867750469
13438,-90.95980972049381
13439,-92.10355902821404
13440,-109.08273376163989
13441,4.144258987263288
13442,-64.4696774016684
13443,-72.40464032201734
13444,-88.43337267899314
13445,14.73190293019321
13446,23.961839747686952
13447,5.10828207121597
13448,147.89689852332717
13449,-88.49105999032831
13450,-3.535117102027721
13451,-6.635499657185835
13452,9.786602535642952
13453,-120.90623737198767
13454,-73.54068545487762
13455,-95.45788136899287
13456,17.04232881354278
13457,-7.56452178580959
13458,-99.40203227931732
13459,111.77829769713468
13460,-14.506130087384838
13461,-77.65730838328987
13462,9.111019601445522
13463,-94.85761443021144
13464,10.790982875150581
13465,-10.757588556385313
13466,-90.6162223638867
13467,-30.14248664597944
13468,-83.26033817822305
13469,0.5541331079630561
13470,-91.7857789269287
13471,12.815852607393486
13472,-52.95609658208141
13473,15.503689524264496
13474,-18.016878098608153
13475,-101.15251792952627
13476,25.87621494765442
13477,-106.02234769658067
13478,-68.41654418254053
13479,7.466423130760077
13480,8.085805479076708
13481,-41.34964785471613
13482,-84.29816178894453
13483,-102.7950648360967
13484,-109.10449214302426
13485,-0.3904171700667386
13486,-5.540264119688098
13487,-20.249564875990227
13488,8.747629121459873
13489,-51.458714256011106
13490,-122.46344161806688
13491,-108.08402104887952
13492,-94.36986446380527
13493,-31.365343187855682
13494,-95.10721711999953
13495,-16.430718630185126
13496,-81.41684173747952
13497,89.65261970495884
13498,20.970746677809984
13499,-7.701420140468291
13500,0.6589401043812966
13501,28.83491497070811
13502,-9.833921354970256
13503,-87.01005434696592
13504,2.5123360380028394
13505,-106.7082903770231
13506,14.037483834084039
13507,-80.57219571539024
13508,7.927343057664479
13509,-0.17256563170408695
13510,-54.18317394310138
13511,-119.85231496191948
13512,-136.88227975499458
13513,-110.22858313069864
13514,-120.27623445599473
13515,-69.49472495825806
13516,52.164207500629566
13517,-0.19058112503103158
13518,19.08402499757049
13519,-77.31479954803021
13520,-95.57850311269293
13521,-7.607110153468647
13522,155.6563863758882
13523,-8.080791590019793
13524,70.66745644819598
13525,2.555084749632757
13526,-94.30126084572959
13527,-69.38688473634339
13528,-52.85029788483848
13529,2.944550775613976
13530,-98.33316026282158
13531,-73.1171438467628
13532,16.885866382353704
13533,-8.044254101270472
13534,-70.56960791251856
13535,-82.49018777634899
13536,16.81544177128614
13537,-115.63191280855523
13538,2.155109188171825
13539,-71.74595168841277
13540,-94.1830584627897
13541,-72.76608638545557
13542,-95.16068498684646
13543,-125.41239392314473
13544,-108.5445001588068
13545,-109.48383223725165
13546,-112.44153666286086
13547,6.723089867110027
13548,-68.9196503541977
13549,-114.24109311577469
13550,7.06177323266024
13551,-83.3736008638991
13552,-117.81820172837146
13553,13.40397529981924
13554,3.629510545578426
13555,-96.742449608618
13556,-86.46197505590119
13557,-107.82172738805136
13558,-7.146603729937152
13559,17.156636090875388
13560,-82.66687581568245
13561,-85.18177961609695
13562,-60.753278118928606
13563,-112.36287149198947
13564,5.475201801219881
13565,26.16913884668955
13566,-62.185353138068976
13567,-100.14456467082215
13568,-53.14614350174417
13569,-76.60847527346365
13570,-103.34384604249448
13571,17.88756305026645
13572,21.210213160424843
13573,-54.795372966604404
13574,148.49888290588902
13575,103.10164270216669
13576,20.381264339079024
13577,20.110532703142717
13578,-99.82115642191782
13579,-8.766655439253004
13580,-95.41237487370962
13581,157.27063623303053
13582,-1.325358723674061
13583,17.261472445082344
13584,-61.33830506486405
13585,-63.96590759693825
13586,99.67482634340453
13587,-1.161317420920552
13588,-84.87660360064474
13589,-112.29570467626714
13590,16.92332229176426
13591,58.947483665358135
13592,-76.89525405640929
13593,-73.48842666492894
13594,-35.522025760016675
13595,-71.25383023064595
13596,-87.26015336012571
13597,6.757206394523425
13598,-96.75576160747237
13599,-87.40287786932853
13600,-17.36757071229426
13601,7.40719416730123
13602,105.3037411425986
13603,-115.42402885426785
13604,-1.2003433441908946
13605,22.927073704083618
13606,-89.79282395800284
13607,-87.25354247267488
13608,-110.91870163867675
13609,-131.6642525236632
13610,15.824657989165882
13611,120.2212469533787
13612,-75.02629691809796
13613,9.9935028154752
13614,-124.86958339197709
13615,-130.8215360515778
13616,33.61689992931553
13617,131.43672466877885
13618,-94.119040369478
13619,13.671032508335124
13620,-83.3990275750861
13621,-122.27589719655255
13622,-122.69227394373257
13623,-117.24595049473592
13624,-71.45147757880638
13625,-72.32386969693202
13626,16.565513121317483
13627,-13.831220467412358
13628,-66.94400736270158
13629,-18.67680409214591
13630,-100.9190789491198
13631,-102.77027216666134
13632,-67.3292600351286
13633,97.88580004132041
13634,-85.56657128519116
13635,-112.63650813742561
13636,-90.3523771007366
13637,-81.84900612568909
13638,20.707356539882305
13639,18.54638210388759
13640,12.682412188853323
13641,-119.43773338797476
13642,-67.92951760960636
13643,-24.91932319618334
13644,-82.44973223907999
13645,-24.42102993211719
13646,-20.99744782073744
13647,-120.02313585206619
13648,-131.11202036053376
13649,87.58372104871253
13650,-5.124935310215698
13651,13.096542439273009
13652,89.55088427347243
13653,19.43908341585559
13654,13.72691789612144
13655,-5.117179857080114
13656,18.985350275532063
13657,-1.783336241196947
13658,-78.8148943047236
13659,-85.26982503319871
13660,-97.16687119415248
13661,-84.07120659708816
13662,-98.36544769988276
13663,-97.89584096553709
13664,-86.25571537994361
13665,-81.91757674098453
13666,-15.282147106771571
13667,-19.332746540878762
13668,-99.77510500586682
13669,-84.6426522531377
13670,11.978673897749163
13671,-56.61674293448113
13672,-2.6356064032142443
13673,-85.40394561474443
13674,4.937318237901307
13675,-75.74043693351021
13676,-90.24104434276917
13677,56.72789305867319
13678,-78.81199652526556
13679,-9.586831186300534
13680,-78.52333805056213
13681,8.353104161209655
13682,-51.93400397582213
13683,-82.15944120256073
13684,-79.00374446838853
13685,-88.9536800522734
13686,-81.36554551187871
13687,-95.22687468399194
13688,-90.68947059061892
13689,-83.3736008638991
13690,-52.26726960894148
13691,13.718450924687499
13692,5.662542724323421
13693,-16.55721867188224
13694,-141.89969455694236
13695,27.61374339494808
13696,-74.4313752010303
13697,-83.41566504163674
13698,-28.493964467968546
13699,-3.3703173909418136
13700,-0.4160248604404607
13701,-65.45811122624814
13702,-89.15021212757881
13703,-54.67651275056153
13704,14.819239838708418
13705,6.439666009593122
13706,-75.76783691029252
13707,-113.59975610552168
13708,-88.34011341583488
13709,12.94649359311177
13710,14.190565403189604
13711,-127.74627422171935
13712,-18.678259822527963
13713,-82.3201117769796
13714,100.29131058574256
13715,-68.60613036713539
13716,-20.22639482024781
13717,2.8299280526914776
13718,-5.308560925342125
13719,-86.20646698370794
13720,-95.13241884806342
13721,-92.39802076958783
13722,94.46936859724815
13723,-125.50667929106741
13724,-89.011499394525
13725,-75.63939460218607
13726,-79.65340799132036
13727,18.366462632519646
13728,87.00899830558056
13729,-16.93446571796437
13730,-90.28258411965653
13731,-84.61256348168085
13732,-69.94606572441606
13733,0.46600070118887577
13734,23.234253700661245
13735,0.10865886946215447
13736,15.200706709068742
13737,-31.055589150820563
13738,1.6275575858422657
13739,9.850077784788155
13740,-21.161404155862797
13741,-85.58490241060471
13742,-54.406310099756084
13743,16.112682945887162
13744,-87.13928151675134
13745,-97.229140604271
13746,-87.8267134642449
13747,-93.08283796430673
13748,-123.38938891745853
13749,108.01734359461159
13750,-15.03363960905389
13751,94.03026068978461
13752,-62.652032136960415
13753,-7.73190862097663
13754,-82.3921202452252
13755,-69.89469085807552
13756,-91.50125090798434
13757,-40.99576962032262
13758,-60.20751700964009
13759,-78.7259392120135
13760,-51.49977442239561
13761,-100.42488604198637
13762,21.32897713074429
13763,-17.339243279607782
13764,-72.8907086054628
13765,-88.65567753834527
13766,22.89253126714318
13767,4.697794238243833
13768,-82.78560480768901
13769,1.5762699482974216
13770,-35.51280648995153
13771,-100.48672414841597
13772,-106.02865632474864
13773,6.433355481967933
13774,-44.489877448799305
13775,-69.8970957816855
13776,-16.854297526219103
13777,11.514853250638264
13778,0.4355278418483252
13779,8.109963629914592
13780,-26.21178813690067
13781,-81.81727233794399
13782,-87.77988608346416
13783,-75.83150889655774
13784,-106.9978143631952
13785,-8.044254101270472
13786,-60.74078324752321
13787,-87.67078970348555
13788,16.871189787261116
13789,-131.02571834360697
13790,-27.751425487352677
13791,-84.04789698944374
13792,-125.68997790661375
13793,3.13953986996528
13794,-80.12246608798458
13795,-105.74792998728482
13796,-76.1959653434549
13797,-94.74513119810597
13798,-89.44804707014166
13799,-8.835518135916061
13800,-18.308457396915244
13801,17.613543545073902
13802,-79.75426242928793
13803,121.84542485553524
13804,-4.757107306904355
13805,183.9670331696526
13806,17.065915802998383
13807,-3.546561667044242
13808,-23.62520671677705
13809,-91.9885733202382
